,0
BDX-DIS,0.0015432098765432098
BDX-EA,0.0015432098765432098
BDX-ELV,0.0015432098765432098
BDX-F,0.0015432098765432098
BDX-FI,0.0015432098765432098
BDX-FLUT,0.0015432098765432098
BDX-FOXA,0.0015432098765432098
BDX-FWONA,0.0015432098765432098
BDX-GILD,0.0015432098765432098
BDX-GM,0.0015432098765432098
BDX-GOOG,0.0015432098765432098
BDX-GS,0.0015432098765432098
BDX-GSAT,0.0015432098765432098
BDX-HCA,0.0015432098765432098
BDX-HD,0.0015432098765432098
BDX-HLT,0.0015432098765432098
BDX-IBKR,0.0015432098765432098
BDX-IBM,0.0015432098765432098
BDX-ICE,0.0015432098765432098
BDX-INTU,0.0015432098765432098
BDX-ISRG,0.0015432098765432098
BDX-JNJ,0.0015432098765432098
BDX-JPM,0.0015432098765432098
BDX-KKR,0.0015432098765432098
BDX-KLAC,0.0015432098765432098
BDX-LLY,0.0015432098765432098
BDX-LOW,0.0015432098765432098
BDX-LRCX,0.0015432098765432098
BDX-LULU,0.0015432098765432098
BDX-LYV,0.0015432098765432098
BDX-MA,0.0015432098765432098
BDX-MAR,0.0015432098765432098
BDX-MCD,0.0015432098765432098
BDX-MCK,0.0015432098765432098
BDX-MCO,0.0015432098765432098
BDX-MDT,0.0015432098765432098
BDX-MELI,0.0015432098765432098
BDX-META,0.0015432098765432098
BDX-MMC,0.0015432098765432098
BDX-MRK,0.0015432098765432098
BDX-MS,0.0015432098765432098
BDX-MSFT,0.0015432098765432098
BDX-MU,0.0015432098765432098
BDX-NFLX,0.0015432098765432098
BDX-NKE,0.0015432098765432098
BDX-NOW,0.0015432098765432098
BDX-NVDA,0.0015432098765432098
BDX-NWSA,0.0015432098765432098
BDX-OMC,0.0015432098765432098
BDX-ORCL,0.0015432098765432098
BDX-ORLY,0.0015432098765432098
BDX-PFE,0.0015432098765432098
BDX-PGR,0.0015432098765432098
BDX-PINS,0.0015432098765432098
BDX-QCOM,0.0015432098765432098
BDX-RCL,0.0015432098765432098
BDX-REGN,0.0015432098765432098
BDX-ROST,0.0015432098765432098
BDX-RY,0.0015432098765432098
BDX-SBUX,0.0015432098765432098
BDX-SCHW,0.0015432098765432098
BDX-SPGI,0.0015432098765432098
BDX-SPOT,0.0015432098765432098
BDX-SYK,0.0015432098765432098
BDX-T,0.0015432098765432098
BDX-TD,0.0015432098765432098
BDX-TJX,0.0015432098765432098
BDX-TMO,0.0015432098765432098
BDX-TMUS,0.0015432098765432098
BDX-TSLA,0.0015432098765432098
BDX-TTWO,0.0015432098765432098
BDX-TXN,0.0015432098765432098
BDX-UBER,0.0015432098765432098
BDX-UNH,0.0015432098765432098
BDX-V,0.0015432098765432098
BDX-VRTX,0.0015432098765432098
BDX-VZ,0.0015432098765432098
BDX-WBD,0.0015432098765432098
BDX-WFC,0.0015432098765432098
BDX-YUM,0.0015432098765432098
BDX-ZG,0.0015432098765432098
BDX-ZTS,0.0015432098765432098
BKNG-DHI,0.0015432098765432098
BKNG-IBKR,0.0015432098765432098
BKNG-LRCX,0.0015432098765432098
BKNG-ORCL,0.0015432098765432098
BKNG-SYK,0.0015432098765432098
BKNG-TXN,0.0015432098765432098
BLK-ISRG,0.0015432098765432098
BLK-JPM,0.0015432098765432098
BLK-VRTX,0.0015432098765432098
BMY-CRM,0.0015432098765432098
BMY-META,0.0015432098765432098
BMY-NFLX,0.0015432098765432098
BMY-SPOT,0.0015432098765432098
BMY-TTWO,0.0015432098765432098
BRK-B-HLT,0.0015432098765432098
BRK-B-MAR,0.0015432098765432098
BSX-GILD,0.0015432098765432098
BSX-HCA,0.0015432098765432098
BSX-IBKR,0.0015432098765432098
BSX-LLY,0.0015432098765432098
BSX-MCD,0.0015432098765432098
BSX-NVDA,0.0015432098765432098
BSX-OMC,0.0015432098765432098
BSX-ORCL,0.0015432098765432098
BSX-ORLY,0.0015432098765432098
BSX-REGN,0.0015432098765432098
BSX-TJX,0.0015432098765432098
BSX-TTWO,0.0015432098765432098
BSX-YUM,0.0015432098765432098
BX-F,0.0015432098765432098
BX-MSFT,0.0015432098765432098
C-EA,0.0015432098765432098
C-VRTX,0.0015432098765432098
CB-ELV,0.0015432098765432098
CB-KLAC,0.0015432098765432098
CB-MAR,0.0015432098765432098
CHTR-VRTX,0.0015432098765432098
CI-VZ,0.0015432098765432098
CMCSA-DIS,0.0015432098765432098
CMCSA-MDT,0.0015432098765432098
CMCSA-VRTX,0.0015432098765432098
CME-FOXA,0.0015432098765432098
CME-LYV,0.0015432098765432098
CMG-GILD,0.0015432098765432098
CMG-GS,0.0015432098765432098
CMG-GSAT,0.0015432098765432098
CMG-HCA,0.0015432098765432098
CMG-JPM,0.0015432098765432098
CMG-KKR,0.0015432098765432098
CMG-ORCL,0.0015432098765432098
CMG-VRTX,0.0015432098765432098
CMG-VZ,0.0015432098765432098
CMG-WFC,0.0015432098765432098
CRM-META,0.0015432098765432098
CRM-VRTX,0.0015432098765432098
CVS-PFE,0.0015432098765432098
DHI-GILD,0.0015432098765432098
DHI-IBKR,0.0015432098765432098
DHI-JPM,0.0015432098765432098
DHI-LRCX,0.0015432098765432098
DHI-MA,0.0015432098765432098
DHI-ORCL,0.0015432098765432098
DHI-SBUX,0.0015432098765432098
DHI-SYK,0.0015432098765432098
DHI-V,0.0015432098765432098
DHR-FOXA,0.0015432098765432098
DHR-KKR,0.0015432098765432098
DHR-WFC,0.0015432098765432098
DIS-MDT,0.0015432098765432098
DIS-UBER,0.0015432098765432098
DIS-VRTX,0.0015432098765432098
EA-ELV,0.0015432098765432098
EA-F,0.0015432098765432098
EA-FI,0.0015432098765432098
EA-FLUT,0.0015432098765432098
EA-FOXA,0.0015432098765432098
EA-FWONA,0.0015432098765432098
EA-GILD,0.0015432098765432098
EA-GM,0.0015432098765432098
EA-GOOG,0.0015432098765432098
EA-GS,0.0015432098765432098
EA-GSAT,0.0015432098765432098
EA-HCA,0.0015432098765432098
EA-HD,0.0015432098765432098
EA-HLT,0.0015432098765432098
EA-IBKR,0.0015432098765432098
EA-IBM,0.0015432098765432098
EA-ICE,0.0015432098765432098
EA-INTU,0.0015432098765432098
EA-ISRG,0.0015432098765432098
EA-JNJ,0.0015432098765432098
EA-JPM,0.0015432098765432098
EA-KKR,0.0015432098765432098
EA-KLAC,0.0015432098765432098
EA-LLY,0.0015432098765432098
EA-LOW,0.0015432098765432098
EA-LRCX,0.0015432098765432098
EA-LULU,0.0015432098765432098
EA-LYV,0.0015432098765432098
EA-MA,0.0015432098765432098
EA-MAR,0.0015432098765432098
EA-MCD,0.0015432098765432098
EA-MCK,0.0015432098765432098
EA-MCO,0.0015432098765432098
EA-MDT,0.0015432098765432098
EA-MELI,0.0015432098765432098
EA-META,0.0015432098765432098
EA-MMC,0.0015432098765432098
EA-MRK,0.0015432098765432098
EA-MS,0.0015432098765432098
EA-MSFT,0.0015432098765432098
EA-MU,0.0015432098765432098
EA-NFLX,0.0015432098765432098
EA-NKE,0.0015432098765432098
EA-NOW,0.0015432098765432098
EA-NVDA,0.0015432098765432098
EA-NWSA,0.0015432098765432098
EA-OMC,0.0015432098765432098
EA-ORCL,0.0015432098765432098
EA-ORLY,0.0015432098765432098
EA-PFE,0.0015432098765432098
EA-PGR,0.0015432098765432098
EA-PINS,0.0015432098765432098
EA-QCOM,0.0015432098765432098
EA-RCL,0.0015432098765432098
EA-REGN,0.0015432098765432098
EA-ROST,0.0015432098765432098
EA-RY,0.0015432098765432098
EA-SBUX,0.0015432098765432098
EA-SCHW,0.0015432098765432098
EA-SPGI,0.0015432098765432098
EA-SPOT,0.0015432098765432098
EA-SYK,0.0015432098765432098
EA-T,0.0015432098765432098
EA-TD,0.0015432098765432098
EA-TJX,0.0015432098765432098
EA-TMO,0.0015432098765432098
EA-TMUS,0.0015432098765432098
EA-TSLA,0.0015432098765432098
EA-TTWO,0.0015432098765432098
EA-TXN,0.0015432098765432098
EA-UBER,0.0015432098765432098
EA-UNH,0.0015432098765432098
EA-V,0.0015432098765432098
EA-VRTX,0.0015432098765432098
EA-VZ,0.0015432098765432098
EA-WBD,0.0015432098765432098
EA-WFC,0.0015432098765432098
EA-YUM,0.0015432098765432098
EA-ZG,0.0015432098765432098
EA-ZTS,0.0015432098765432098
ELV-IBM,0.0015432098765432098
ELV-SPOT,0.0015432098765432098
ELV-UNH,0.0015432098765432098
F-HD,0.0015432098765432098
F-LOW,0.0015432098765432098
F-MSFT,0.0015432098765432098
FI-FLUT,0.0015432098765432098
FI-FOXA,0.0015432098765432098
FI-FWONA,0.0015432098765432098
FI-GILD,0.0015432098765432098
FI-GM,0.0015432098765432098
FI-GOOG,0.0015432098765432098
FI-GS,0.0015432098765432098
FI-GSAT,0.0015432098765432098
FI-HCA,0.0015432098765432098
FI-HD,0.0015432098765432098
FI-HLT,0.0015432098765432098
FI-IBKR,0.0015432098765432098
FI-IBM,0.0015432098765432098
FI-ICE,0.0015432098765432098
FI-INTU,0.0015432098765432098
FI-ISRG,0.0015432098765432098
FI-JNJ,0.0015432098765432098
FI-JPM,0.0015432098765432098
FI-KKR,0.0015432098765432098
FI-KLAC,0.0015432098765432098
FI-LLY,0.0015432098765432098
FI-LOW,0.0015432098765432098
FI-LRCX,0.0015432098765432098
FI-LULU,0.0015432098765432098
FI-LYV,0.0015432098765432098
FI-MAR,0.0015432098765432098
FI-MCD,0.0015432098765432098
FI-MCK,0.0015432098765432098
FI-MCO,0.0015432098765432098
FI-MDT,0.0015432098765432098
FI-MELI,0.0015432098765432098
FI-META,0.0015432098765432098
FI-MMC,0.0015432098765432098
FI-MRK,0.0015432098765432098
FI-MS,0.0015432098765432098
FI-MSFT,0.0015432098765432098
FI-MU,0.0015432098765432098
FI-NFLX,0.0015432098765432098
FI-NKE,0.0015432098765432098
FI-NOW,0.0015432098765432098
FI-NVDA,0.0015432098765432098
FI-NWSA,0.0015432098765432098
FI-OMC,0.0015432098765432098
FI-ORCL,0.0015432098765432098
FI-ORLY,0.0015432098765432098
FI-PFE,0.0015432098765432098
FI-PGR,0.0015432098765432098
FI-PINS,0.0015432098765432098
FI-QCOM,0.0015432098765432098
FI-RCL,0.0015432098765432098
FI-REGN,0.0015432098765432098
FI-ROST,0.0015432098765432098
FI-RY,0.0015432098765432098
FI-SBUX,0.0015432098765432098
FI-SCHW,0.0015432098765432098
FI-SPGI,0.0015432098765432098
FI-SPOT,0.0015432098765432098
FI-SYK,0.0015432098765432098
FI-T,0.0015432098765432098
FI-TD,0.0015432098765432098
FI-TMO,0.0015432098765432098
FI-TMUS,0.0015432098765432098
FI-TSLA,0.0015432098765432098
FI-TTWO,0.0015432098765432098
FI-TXN,0.0015432098765432098
FI-UBER,0.0015432098765432098
FI-UNH,0.0015432098765432098
FI-VRTX,0.0015432098765432098
FI-VZ,0.0015432098765432098
FI-WBD,0.0015432098765432098
FI-WFC,0.0015432098765432098
FI-YUM,0.0015432098765432098
FI-ZG,0.0015432098765432098
FI-ZTS,0.0015432098765432098
FLUT-MELI,0.0015432098765432098
FOXA-GOOG,0.0015432098765432098
FOXA-HD,0.0015432098765432098
FOXA-ICE,0.0015432098765432098
FOXA-INTU,0.0015432098765432098
FOXA-KKR,0.0015432098765432098
FOXA-LOW,0.0015432098765432098
FOXA-LRCX,0.0015432098765432098
FOXA-LYV,0.0015432098765432098
FOXA-MSFT,0.0015432098765432098
FOXA-TD,0.0015432098765432098
FOXA-WFC,0.0015432098765432098
GM-MU,0.0015432098765432098
GM-NWSA,0.0015432098765432098
GM-VRTX,0.0015432098765432098
GSAT-HCA,0.0015432098765432098
GSAT-JNJ,0.0015432098765432098
GSAT-MAR,0.0015432098765432098
GSAT-MS,0.0015432098765432098
GSAT-RY,0.0015432098765432098
HCA-HLT,0.0015432098765432098
HCA-KLAC,0.0015432098765432098
HCA-MS,0.0015432098765432098
HCA-ORCL,0.0015432098765432098
HCA-YUM,0.0015432098765432098
HD-INTU,0.0015432098765432098
HD-KKR,0.0015432098765432098
HD-MSFT,0.0015432098765432098
HD-ORCL,0.0015432098765432098
HD-WFC,0.0015432098765432098
HLT-KLAC,0.0015432098765432098
HLT-LOW,0.0015432098765432098
HLT-MS,0.0015432098765432098
HLT-RY,0.0015432098765432098
HLT-SCHW,0.0015432098765432098
HLT-TD,0.0015432098765432098
HLT-TMO,0.0015432098765432098
IBKR-KLAC,0.0015432098765432098
IBKR-TJX,0.0015432098765432098
IBM-JNJ,0.0015432098765432098
IBM-LLY,0.0015432098765432098
IBM-MCD,0.0015432098765432098
IBM-MCK,0.0015432098765432098
IBM-ORLY,0.0015432098765432098
IBM-SPOT,0.0015432098765432098
IBM-TTWO,0.0015432098765432098
IBM-UNH,0.0015432098765432098
IBM-VZ,0.0015432098765432098
ICE-VRTX,0.0015432098765432098
INTU-KKR,0.0015432098765432098
ISRG-NKE,0.0015432098765432098
ISRG-VRTX,0.0015432098765432098
JNJ-MAR,0.0015432098765432098
JNJ-SPOT,0.0015432098765432098
JNJ-TTWO,0.0015432098765432098
JPM-LRCX,0.0015432098765432098
KKR-LOW,0.0015432098765432098
KKR-MSFT,0.0015432098765432098
KLAC-MAR,0.0015432098765432098
KLAC-MS,0.0015432098765432098
KLAC-ORCL,0.0015432098765432098
KLAC-YUM,0.0015432098765432098
LLY-ORLY,0.0015432098765432098
LLY-VZ,0.0015432098765432098
LOW-MS,0.0015432098765432098
LOW-MSFT,0.0015432098765432098
LOW-RY,0.0015432098765432098
LOW-SCHW,0.0015432098765432098
LOW-SPOT,0.0015432098765432098
LOW-TD,0.0015432098765432098
LOW-TMO,0.0015432098765432098
LOW-VZ,0.0015432098765432098
LOW-WFC,0.0015432098765432098
LOW-ZG,0.0015432098765432098
LRCX-MA,0.0015432098765432098
LULU-MCK,0.0015432098765432098
LULU-META,0.0015432098765432098
LULU-MRK,0.0015432098765432098
LULU-NFLX,0.0015432098765432098
LULU-NKE,0.0015432098765432098
LULU-NOW,0.0015432098765432098
LULU-PGR,0.0015432098765432098
LULU-T,0.0015432098765432098
LULU-VRTX,0.0015432098765432098
LULU-ZTS,0.0015432098765432098
LYV-TSLA,0.0015432098765432098
MA-MAR,0.0015432098765432098
MA-MCD,0.0015432098765432098
MA-MCK,0.0015432098765432098
MA-MCO,0.0015432098765432098
MA-MDT,0.0015432098765432098
MA-MELI,0.0015432098765432098
MA-META,0.0015432098765432098
MA-MMC,0.0015432098765432098
MA-MRK,0.0015432098765432098
MA-MS,0.0015432098765432098
MA-MSFT,0.0015432098765432098
MA-MU,0.0015432098765432098
MA-NFLX,0.0015432098765432098
MA-NKE,0.0015432098765432098
MA-NOW,0.0015432098765432098
MA-NVDA,0.0015432098765432098
MA-NWSA,0.0015432098765432098
MA-OMC,0.0015432098765432098
MA-ORCL,0.0015432098765432098
MA-ORLY,0.0015432098765432098
MA-PFE,0.0015432098765432098
MA-PGR,0.0015432098765432098
MA-PINS,0.0015432098765432098
MA-QCOM,0.0015432098765432098
MA-RCL,0.0015432098765432098
MA-REGN,0.0015432098765432098
MA-ROST,0.0015432098765432098
MA-RY,0.0015432098765432098
MA-SBUX,0.0015432098765432098
MA-SCHW,0.0015432098765432098
MA-SPGI,0.0015432098765432098
MA-SPOT,0.0015432098765432098
MA-SYK,0.0015432098765432098
MA-T,0.0015432098765432098
MA-TD,0.0015432098765432098
MA-TJX,0.0015432098765432098
MA-TMO,0.0015432098765432098
MA-TMUS,0.0015432098765432098
MA-TSLA,0.0015432098765432098
MA-TTWO,0.0015432098765432098
MA-TXN,0.0015432098765432098
MA-UBER,0.0015432098765432098
MA-UNH,0.0015432098765432098
MA-VRTX,0.0015432098765432098
MA-VZ,0.0015432098765432098
MA-WBD,0.0015432098765432098
MA-WFC,0.0015432098765432098
MA-YUM,0.0015432098765432098
MA-ZG,0.0015432098765432098
MA-ZTS,0.0015432098765432098
MAR-RY,0.0015432098765432098
MAR-SCHW,0.0015432098765432098
MAR-TMO,0.0015432098765432098
MAR-UNH,0.0015432098765432098
MAR-WFC,0.0015432098765432098
MCD-ORLY,0.0015432098765432098
MCD-SPOT,0.0015432098765432098
MCK-SPOT,0.0015432098765432098
MCK-VZ,0.0015432098765432098
MCO-VRTX,0.0015432098765432098
MCO-ZTS,0.0015432098765432098
MDT-VRTX,0.0015432098765432098
MELI-VRTX,0.0015432098765432098
META-VRTX,0.0015432098765432098
MMC-SPOT,0.0015432098765432098
MMC-ZG,0.0015432098765432098
MRK-VZ,0.0015432098765432098
MS-ORCL,0.0015432098765432098
MS-YUM,0.0015432098765432098
NKE-NOW,0.0015432098765432098
NKE-VRTX,0.0015432098765432098
NOW-VRTX,0.0015432098765432098
NWSA-V,0.0015432098765432098
NWSA-VRTX,0.0015432098765432098
ORCL-TXN,0.0015432098765432098
ORCL-YUM,0.0015432098765432098
PGR-VZ,0.0015432098765432098
PINS-UBER,0.0015432098765432098
QCOM-TSLA,0.0015432098765432098
RCL-VRTX,0.0015432098765432098
REGN-TTWO,0.0015432098765432098
REGN-VZ,0.0015432098765432098
REGN-ZG,0.0015432098765432098
ROST-SBUX,0.0015432098765432098
RY-TMO,0.0015432098765432098
RY-WFC,0.0015432098765432098
SCHW-WFC,0.0015432098765432098
SPGI-VRTX,0.0015432098765432098
SPGI-ZTS,0.0015432098765432098
SPOT-TTWO,0.0015432098765432098
SPOT-UNH,0.0015432098765432098
SYK-TXN,0.0015432098765432098
T-TD,0.0015432098765432098
T-TMO,0.0015432098765432098
T-TMUS,0.0015432098765432098
T-TSLA,0.0015432098765432098
T-TTWO,0.0015432098765432098
T-TXN,0.0015432098765432098
T-UBER,0.0015432098765432098
T-UNH,0.0015432098765432098
T-V,0.0015432098765432098
T-VRTX,0.0015432098765432098
T-WBD,0.0015432098765432098
T-WFC,0.0015432098765432098
T-YUM,0.0015432098765432098
T-ZG,0.0015432098765432098
T-ZTS,0.0015432098765432098
TD-WFC,0.0015432098765432098
TJX-VZ,0.0015432098765432098
TMO-YUM,0.0015432098765432098
TMUS-VZ,0.0015432098765432098
TTWO-VRTX,0.0015432098765432098
UBER-VRTX,0.0015432098765432098
UBER-WBD,0.0015432098765432098
UBER-ZG,0.0015432098765432098
UNH-ZG,0.0015432098765432098
V-VRTX,0.0015432098765432098
V-VZ,0.0015432098765432098
V-WBD,0.0015432098765432098
V-WFC,0.0015432098765432098
V-YUM,0.0015432098765432098
V-ZG,0.0015432098765432098
V-ZTS,0.0015432098765432098
WBD-ZG,0.0015432098765432098
